implementation,shape_type,m,n,q,p,total_ops,avg_seconds,avg_speedup,avg_serial_speedup,avg_cost,sample_count
Implementation 3 (MM-2D),q_dominant,3000,1200,3600,1,25920000000,25.530783000,1.000000,1.050342,25.530783000,1
Implementation 3 (MM-2D),q_dominant,3000,1200,3600,4,25920000000,4.033513000,6.329664,6.648313,16.134052000,1
Implementation 3 (MM-2D),q_dominant,3000,1200,3600,9,25920000000,2.381017000,10.722638,11.262439,21.429153000,1
Implementation 3 (MM-2D),q_dominant,3000,1200,3600,16,25920000000,1.428583000,17.871403,18.771089,22.857328000,1
Implementation 3 (MM-2D),q_dominant,3000,1200,3600,25,25920000000,1.547589000,16.497134,17.327635,38.689725000,1
Implementation 3 (MM-2D),q_dominant,3000,1200,4200,1,30240000000,31.146429000,1.000000,1.028252,31.146429000,1
Implementation 3 (MM-2D),q_dominant,3000,1200,4200,4,30240000000,5.861970000,5.313304,5.463413,23.447880000,1
Implementation 3 (MM-2D),q_dominant,3000,1200,4200,9,30240000000,2.934804000,10.612780,10.912607,26.413236000,1
Implementation 3 (MM-2D),q_dominant,3000,1200,4200,16,30240000000,2.008685000,15.505880,15.943945,32.138960000,1
Implementation 3 (MM-2D),q_dominant,3000,1200,4200,25,30240000000,1.789606000,17.404071,17.895763,44.740150000,1
Implementation 3 (MM-2D),q_dominant,3000,1800,3600,1,38880000000,43.494023000,1.000000,1.084901,43.494023000,1
Implementation 3 (MM-2D),q_dominant,3000,1800,3600,4,38880000000,9.490661000,4.582823,4.971909,37.962644000,1
Implementation 3 (MM-2D),q_dominant,3000,1800,3600,9,38880000000,5.291942000,8.218915,8.916709,47.627478000,1
Implementation 3 (MM-2D),q_dominant,3000,1800,3600,16,38880000000,2.782932000,15.628849,16.955752,44.526912000,1
Implementation 3 (MM-2D),q_dominant,3000,1800,3600,25,38880000000,2.934965000,14.819265,16.077434,73.374125000,1
Implementation 3 (MM-2D),q_dominant,3000,1800,4200,1,45360000000,46.568854000,1.000000,1.030527,46.568854000,1
Implementation 3 (MM-2D),q_dominant,3000,1800,4200,4,45360000000,12.822841000,3.631711,3.742576,51.291364000,1
Implementation 3 (MM-2D),q_dominant,3000,1800,4200,9,45360000000,6.293901000,7.399045,7.624914,56.645109000,1
Implementation 3 (MM-2D),q_dominant,3000,1800,4200,16,45360000000,4.324520000,10.768560,11.097290,69.192320000,1
Implementation 3 (MM-2D),q_dominant,3000,1800,4200,25,45360000000,3.520405000,13.228266,13.632083,88.010125000,1
Implementation 3 (MM-2D),q_dominant,3000,2400,3600,1,51840000000,81.726784000,1.000000,1.009375,81.726784000,1
Implementation 3 (MM-2D),q_dominant,3000,2400,3600,4,51840000000,14.348663000,5.695777,5.749172,57.394652000,1
Implementation 3 (MM-2D),q_dominant,3000,2400,3600,9,51840000000,7.265379000,11.248798,11.354251,65.388411000,1
Implementation 3 (MM-2D),q_dominant,3000,2400,3600,16,51840000000,4.283810000,19.078060,19.256908,68.540960000,1
Implementation 3 (MM-2D),q_dominant,3000,2400,3600,25,51840000000,4.163353000,19.630040,19.814062,104.083825000,1
Implementation 3 (MM-2D),q_dominant,3000,2400,4200,1,60480000000,62.138442000,1.000000,1.046708,62.138442000,1
Implementation 3 (MM-2D),q_dominant,3000,2400,4200,4,60480000000,17.708645000,3.508933,3.672827,70.834580000,1
Implementation 3 (MM-2D),q_dominant,3000,2400,4200,9,60480000000,8.470120000,7.336194,7.678852,76.231080000,1
Implementation 3 (MM-2D),q_dominant,3000,2400,4200,16,60480000000,5.908568000,10.516667,11.007878,94.537088000,1
Implementation 3 (MM-2D),q_dominant,3000,2400,4200,25,60480000000,5.301545000,11.720818,12.268272,132.538625000,1
Implementation 3 (MM-2D),q_dominant,3000,3000,3600,1,64800000000,102.565009000,1.000000,1.007797,102.565009000,1
Implementation 3 (MM-2D),q_dominant,3000,3000,3600,4,64800000000,18.072820000,5.675097,5.719346,72.291280000,1
Implementation 3 (MM-2D),q_dominant,3000,3000,3600,9,64800000000,9.203369000,11.144290,11.231182,82.830321000,1
Implementation 3 (MM-2D),q_dominant,3000,3000,3600,16,64800000000,5.488450000,18.687427,18.833133,87.815200000,1
Implementation 3 (MM-2D),q_dominant,3000,3000,3600,25,64800000000,5.629096000,18.220512,18.362577,140.727400000,1
Implementation 3 (MM-2D),q_dominant,3000,3000,4200,1,75600000000,79.074725000,1.000000,1.068815,79.074725000,1
Implementation 3 (MM-2D),q_dominant,3000,3000,4200,4,75600000000,22.156866000,3.568859,3.814450,88.627464000,1
Implementation 3 (MM-2D),q_dominant,3000,3000,4200,9,75600000000,10.516434000,7.519158,8.036588,94.647906000,1
Implementation 3 (MM-2D),q_dominant,3000,3000,4200,16,75600000000,7.174144000,11.022183,11.780674,114.786304000,1
Implementation 3 (MM-2D),q_dominant,3000,3000,4200,25,75600000000,6.960346000,11.360746,12.142536,174.008650000,1
Implementation 3 (MM-2D),q_dominant,3000,3600,4200,1,90720000000,104.004369000,1.000000,1.114685,104.004369000,1
Implementation 3 (MM-2D),q_dominant,3000,3600,4200,4,90720000000,26.196003000,3.970238,4.425565,104.784012000,1
Implementation 3 (MM-2D),q_dominant,3000,3600,4200,9,90720000000,12.605076000,8.250991,9.197257,113.445684000,1
Implementation 3 (MM-2D),q_dominant,3000,3600,4200,16,90720000000,8.686047000,11.973729,13.346937,138.976752000,1
Implementation 3 (MM-2D),q_dominant,3000,3600,4200,25,90720000000,8.268633000,12.578182,14.020712,206.715825000,1
Implementation 3 (MM-2D),q_dominant,3600,600,4200,1,18144000000,11.411355000,1.000000,1.082542,11.411355000,1
Implementation 3 (MM-2D),q_dominant,3600,600,4200,4,18144000000,2.488507000,4.585623,4.964128,9.954028000,1
Implementation 3 (MM-2D),q_dominant,3600,600,4200,9,18144000000,1.428504000,7.988326,8.647696,12.856536000,1
Implementation 3 (MM-2D),q_dominant,3600,600,4200,16,18144000000,0.829448000,13.757770,14.893360,13.271168000,1
Implementation 3 (MM-2D),q_dominant,3600,600,4200,25,18144000000,0.876099000,13.025189,14.100311,21.902475000,1
Implementation 3 (MM-2D),q_dominant,3600,1200,4200,1,36288000000,37.267574000,1.000000,1.026622,37.267574000,1
Implementation 3 (MM-2D),q_dominant,3600,1200,4200,4,36288000000,7.241591000,5.146324,5.283328,28.966364000,1
Implementation 3 (MM-2D),q_dominant,3600,1200,4200,9,36288000000,3.730349000,9.990372,10.256333,33.573141000,1
Implementation 3 (MM-2D),q_dominant,3600,1200,4200,16,36288000000,2.326193000,16.020843,16.447346,37.219088000,1
Implementation 3 (MM-2D),q_dominant,3600,1200,4200,25,36288000000,2.192490000,16.997831,17.450342,54.812250000,1
Implementation 3 (MM-2D),q_dominant,3600,1800,4200,1,54432000000,55.899585000,1.000000,1.030420,55.899585000,1
Implementation 3 (MM-2D),q_dominant,3600,1800,4200,4,54432000000,45.431232000,1.230422,1.267852,181.724928000,1
Implementation 3 (MM-2D),q_dominant,3600,1800,4200,9,54432000000,7.665832000,7.292044,7.513870,68.992488000,1
Implementation 3 (MM-2D),q_dominant,3600,1800,4200,16,54432000000,5.205275000,10.739026,11.065710,83.284400000,1
Implementation 3 (MM-2D),q_dominant,3600,1800,4200,25,54432000000,4.205489000,13.292054,13.696402,105.137225000,1
Implementation 3 (MM-2D),q_dominant,3600,2400,4200,1,72576000000,74.600416000,1.000000,1.043759,74.600416000,1
Implementation 3 (MM-2D),q_dominant,3600,2400,4200,4,72576000000,21.054788000,3.543157,3.698203,84.219152000,1
Implementation 3 (MM-2D),q_dominant,3600,2400,4200,9,72576000000,10.119862000,7.371683,7.694262,91.078758000,1
Implementation 3 (MM-2D),q_dominant,3600,2400,4200,16,72576000000,7.066628000,10.556720,11.018674,113.066048000,1
Implementation 3 (MM-2D),q_dominant,3600,2400,4200,25,72576000000,6.178920000,12.073375,12.601696,154.473000000,1
Implementation 3 (MM-2D),q_dominant,3600,3000,4200,1,90720000000,94.618490000,1.000000,1.081014,94.618490000,1
Implementation 3 (MM-2D),q_dominant,3600,3000,4200,4,90720000000,26.384336000,3.586162,3.876691,105.537344000,1
Implementation 3 (MM-2D),q_dominant,3600,3000,4200,9,90720000000,12.743691000,7.424732,8.026240,114.693219000,1
Implementation 3 (MM-2D),q_dominant,3600,3000,4200,16,90720000000,8.618802000,10.978149,11.867534,137.900832000,1
Implementation 3 (MM-2D),q_dominant,3600,3000,4200,25,90720000000,8.210778000,11.523694,12.457276,205.269450000,1
Implementation 3 (MM-2D),q_dominant,3600,3600,4200,1,108864000000,128.268987000,1.000000,1.079836,128.268987000,1
Implementation 3 (MM-2D),q_dominant,3600,3600,4200,4,108864000000,31.500292000,4.071994,4.397084,126.001168000,1
Implementation 3 (MM-2D),q_dominant,3600,3600,4200,9,108864000000,15.131931000,8.476710,9.153453,136.187379000,1
Implementation 3 (MM-2D),q_dominant,3600,3600,4200,16,108864000000,10.410168000,12.321510,13.305205,166.562688000,1
Implementation 3 (MM-2D),q_dominant,3600,3600,4200,25,108864000000,9.767220000,13.132599,14.181048,244.180500000,1
Implementation 3 (MM-2D),square_outer,1200,600,1200,1,1728000000,1.000239000,1.000000,1.362259,1.000239000,1
Implementation 3 (MM-2D),square_outer,1200,600,1200,4,1728000000,0.390080000,2.564189,3.493091,1.560320000,1
Implementation 3 (MM-2D),square_outer,1200,600,1200,9,1728000000,0.214430000,4.664641,6.354451,1.929870000,1
Implementation 3 (MM-2D),square_outer,1200,600,1200,16,1728000000,0.171863000,5.819979,7.928321,2.749808000,1
Implementation 3 (MM-2D),square_outer,1200,600,1200,25,1728000000,0.177175000,5.645486,7.690617,4.429375000,1
Implementation 3 (MM-2D),square_outer,1800,600,1800,1,3888000000,2.241032000,1.000000,1.060898,2.241032000,1
Implementation 3 (MM-2D),square_outer,1800,600,1800,4,3888000000,0.543278000,4.125019,4.376224,2.173112000,1
Implementation 3 (MM-2D),square_outer,1800,600,1800,9,3888000000,0.315829000,7.095713,7.527827,2.842461000,1
Implementation 3 (MM-2D),square_outer,1800,600,1800,16,3888000000,0.203751000,10.998876,11.668684,3.260016000,1
Implementation 3 (MM-2D),square_outer,1800,600,1800,25,3888000000,0.209422000,10.701034,11.352704,5.235550000,1
Implementation 3 (MM-2D),square_outer,1800,1200,1800,1,7776000000,4.538990000,1.000000,1.055161,4.538990000,1
Implementation 3 (MM-2D),square_outer,1800,1200,1800,4,7776000000,1.184681000,3.831403,4.042745,4.738724000,1
Implementation 3 (MM-2D),square_outer,1800,1200,1800,9,7776000000,0.616555000,7.361857,7.767941,5.548995000,1
Implementation 3 (MM-2D),square_outer,1800,1200,1800,16,7776000000,0.369691000,12.277794,12.955044,5.915056000,1
Implementation 3 (MM-2D),square_outer,1800,1200,1800,25,7776000000,0.411425000,11.032363,11.640914,10.285625000,1
Implementation 3 (MM-2D),square_outer,2400,600,2400,1,6912000000,3.914022000,1.000000,1.174386,3.914022000,1
Implementation 3 (MM-2D),square_outer,2400,600,2400,4,6912000000,1.062338000,3.684347,4.326847,4.249352000,1
Implementation 3 (MM-2D),square_outer,2400,600,2400,9,6912000000,0.553411000,7.072541,8.305896,4.980699000,1
Implementation 3 (MM-2D),square_outer,2400,600,2400,16,6912000000,0.356094000,10.991542,12.908316,5.697504000,1
Implementation 3 (MM-2D),square_outer,2400,600,2400,25,6912000000,0.422710000,9.259355,10.874060,10.567750000,1
Implementation 3 (MM-2D),square_outer,2400,1200,2400,1,13824000000,17.800840000,1.000000,0.985155,17.800840000,1
Implementation 3 (MM-2D),square_outer,2400,1200,2400,4,13824000000,2.125007000,8.376838,8.252481,8.500028000,1
Implementation 3 (MM-2D),square_outer,2400,1200,2400,9,13824000000,1.167022000,15.253217,15.026778,10.503198000,1
Implementation 3 (MM-2D),square_outer,2400,1200,2400,16,13824000000,0.677879000,26.259613,25.869779,10.846064000,1
Implementation 3 (MM-2D),square_outer,2400,1200,2400,25,13824000000,0.832586000,21.380182,21.062785,20.814650000,1
Implementation 3 (MM-2D),square_outer,2400,1800,2400,1,20736000000,32.267942000,1.000000,0.997719,32.267942000,1
Implementation 3 (MM-2D),square_outer,2400,1800,2400,4,20736000000,3.337312000,9.668842,9.646787,13.349248000,1
Implementation 3 (MM-2D),square_outer,2400,1800,2400,9,20736000000,1.927973000,16.736719,16.698542,17.351757000,1
Implementation 3 (MM-2D),square_outer,2400,1800,2400,16,20736000000,1.209193000,26.685518,26.624649,19.347088000,1
Implementation 3 (MM-2D),square_outer,2400,1800,2400,25,20736000000,1.374704000,23.472647,23.419106,34.367600000,1
Implementation 3 (MM-2D),square_outer,3000,600,3000,1,10800000000,6.144616000,1.000000,1.071800,6.144616000,1
Implementation 3 (MM-2D),square_outer,3000,600,3000,4,10800000000,1.481800000,4.146724,4.444459,5.927200000,1
Implementation 3 (MM-2D),square_outer,3000,600,3000,9,10800000000,0.831974000,7.385587,7.915871,7.487766000,1
Implementation 3 (MM-2D),square_outer,3000,600,3000,16,10800000000,0.502810000,12.220552,13.097987,8.044960000,1
Implementation 3 (MM-2D),square_outer,3000,600,3000,25,10800000000,0.533966000,11.507504,12.333742,13.349150000,1
Implementation 3 (MM-2D),square_outer,3000,1200,3000,1,21600000000,22.087373000,1.000000,1.038422,22.087373000,1
Implementation 3 (MM-2D),square_outer,3000,1200,3000,4,21600000000,3.301234000,6.690641,6.947709,13.204936000,1
Implementation 3 (MM-2D),square_outer,3000,1200,3000,9,21600000000,1.776635000,12.432139,12.909806,15.989715000,1
Implementation 3 (MM-2D),square_outer,3000,1200,3000,16,21600000000,1.195375000,18.477359,19.187296,19.126000000,1
Implementation 3 (MM-2D),square_outer,3000,1200,3000,25,21600000000,1.139291000,19.386946,20.131831,28.482275000,1
Implementation 3 (MM-2D),square_outer,3000,1800,3000,1,32400000000,34.766034000,1.000000,1.031063,34.766034000,1
Implementation 3 (MM-2D),square_outer,3000,1800,3000,4,32400000000,6.749770000,5.150699,5.310697,26.999080000,1
Implementation 3 (MM-2D),square_outer,3000,1800,3000,9,32400000000,3.860151000,9.006392,9.286160,34.741359000,1
Implementation 3 (MM-2D),square_outer,3000,1800,3000,16,32400000000,2.174799000,15.985861,16.482434,34.796784000,1
Implementation 3 (MM-2D),square_outer,3000,1800,3000,25,32400000000,2.262202000,15.368227,15.845615,56.555050000,1
Implementation 3 (MM-2D),square_outer,3000,2400,3000,1,43200000000,46.511477000,1.000000,1.035400,46.511477000,1
Implementation 3 (MM-2D),square_outer,3000,2400,3000,4,43200000000,11.461983000,4.057891,4.201542,45.847932000,1
Implementation 3 (MM-2D),square_outer,3000,2400,3000,9,43200000000,5.923827000,7.851593,8.129542,53.314443000,1
Implementation 3 (MM-2D),square_outer,3000,2400,3000,16,43200000000,4.054174000,11.472492,11.878622,64.866784000,1
Implementation 3 (MM-2D),square_outer,3000,2400,3000,25,43200000000,3.464088000,13.426760,13.902072,86.602200000,1
Implementation 3 (MM-2D),square_outer,3600,600,3600,1,15552000000,8.588343000,1.000000,1.155783,8.588343000,1
Implementation 3 (MM-2D),square_outer,3600,600,3600,4,15552000000,2.327958000,3.689217,4.263934,9.311832000,1
Implementation 3 (MM-2D),square_outer,3600,600,3600,9,15552000000,1.187006000,7.235299,8.362434,10.683054000,1
Implementation 3 (MM-2D),square_outer,3600,600,3600,16,15552000000,0.705171000,12.179093,14.076386,11.282736000,1
Implementation 3 (MM-2D),square_outer,3600,600,3600,25,15552000000,0.777529000,11.045688,12.766416,19.438225000,1
Implementation 3 (MM-2D),square_outer,3600,1200,3600,1,31104000000,30.594509000,1.000000,1.044945,30.594509000,1
Implementation 3 (MM-2D),square_outer,3600,1200,3600,4,31104000000,4.928642000,6.207493,6.486490,19.714568000,1
Implementation 3 (MM-2D),square_outer,3600,1200,3600,9,31104000000,2.739372000,11.168439,11.670408,24.654348000,1
Implementation 3 (MM-2D),square_outer,3600,1200,3600,16,31104000000,1.857060000,16.474701,17.215162,29.712960000,1
Implementation 3 (MM-2D),square_outer,3600,1200,3600,25,31104000000,1.906619000,16.046472,16.767686,47.665475000,1
Implementation 3 (MM-2D),square_outer,3600,1800,3600,1,46656000000,112.571686000,1.000000,1.203454,112.571686000,1
Implementation 3 (MM-2D),square_outer,3600,1800,3600,4,46656000000,12.004070000,9.377793,11.285747,48.016280000,1
Implementation 3 (MM-2D),square_outer,3600,1800,3600,9,46656000000,6.494839000,17.332483,20.858854,58.453551000,1
Implementation 3 (MM-2D),square_outer,3600,1800,3600,16,46656000000,3.325699000,33.849030,40.735767,53.211184000,1
Implementation 3 (MM-2D),square_outer,3600,1800,3600,25,46656000000,3.606603000,31.212664,37.563019,90.165075000,1
Implementation 3 (MM-2D),square_outer,3600,2400,3600,1,62208000000,98.720649000,1.000000,1.003210,98.720649000,1
Implementation 3 (MM-2D),square_outer,3600,2400,3600,4,62208000000,17.224096000,5.731543,5.749943,68.896384000,1
Implementation 3 (MM-2D),square_outer,3600,2400,3600,9,62208000000,8.779794000,11.244073,11.280171,79.018146000,1
Implementation 3 (MM-2D),square_outer,3600,2400,3600,16,62208000000,5.187707000,19.029727,19.090819,83.003312000,1
Implementation 3 (MM-2D),square_outer,3600,2400,3600,25,62208000000,5.082308000,19.424374,19.486732,127.057700000,1
Implementation 3 (MM-2D),square_outer,3600,3000,3600,1,77760000000,123.504149000,1.000000,1.012272,123.504149000,1
Implementation 3 (MM-2D),square_outer,3600,3000,3600,4,77760000000,21.753369000,5.677472,5.747147,87.013476000,1
Implementation 3 (MM-2D),square_outer,3600,3000,3600,9,77760000000,11.010387000,11.217058,11.354715,99.093483000,1
Implementation 3 (MM-2D),square_outer,3600,3000,3600,16,77760000000,6.587404000,18.748531,18.978615,105.398464000,1
Implementation 3 (MM-2D),square_outer,3600,3000,3600,25,77760000000,6.997919000,17.648697,17.865283,174.947975000,1
Implementation 3 (MM-2D),square_outer,4200,600,4200,1,21168000000,13.176347000,1.000000,1.092663,13.176347000,1
Implementation 3 (MM-2D),square_outer,4200,600,4200,4,21168000000,2.886475000,4.564857,4.987853,11.545900000,1
Implementation 3 (MM-2D),square_outer,4200,600,4200,9,21168000000,1.629102000,8.088104,8.837576,14.661918000,1
Implementation 3 (MM-2D),square_outer,4200,600,4200,16,21168000000,1.009970000,13.046276,14.255188,16.159520000,1
Implementation 3 (MM-2D),square_outer,4200,600,4200,25,21168000000,1.013680000,12.998527,14.203015,25.342000000,1
Implementation 3 (MM-2D),square_outer,4200,1200,4200,1,42336000000,43.443677000,1.000000,1.026609,43.443677000,1
Implementation 3 (MM-2D),square_outer,4200,1200,4200,4,42336000000,11.884838000,3.655387,3.752651,47.539352000,1
Implementation 3 (MM-2D),square_outer,4200,1200,4200,9,42336000000,4.408956000,9.853507,10.115695,39.680604000,1
Implementation 3 (MM-2D),square_outer,4200,1200,4200,16,42336000000,3.182242000,13.651909,14.015167,50.915872000,1
Implementation 3 (MM-2D),square_outer,4200,1200,4200,25,42336000000,2.601799000,16.697553,17.141852,65.044975000,1
Implementation 3 (MM-2D),square_outer,4200,1800,4200,1,63504000000,65.270844000,1.000000,1.032861,65.270844000,1
Implementation 3 (MM-2D),square_outer,4200,1800,4200,4,63504000000,17.940070000,3.638271,3.757829,71.760280000,1
Implementation 3 (MM-2D),square_outer,4200,1800,4200,9,63504000000,8.950445000,7.292469,7.532108,80.554005000,1
Implementation 3 (MM-2D),square_outer,4200,1800,4200,16,63504000000,5.709122000,11.432729,11.808421,91.345952000,1
Implementation 3 (MM-2D),square_outer,4200,1800,4200,25,63504000000,4.801445000,13.594000,14.040714,120.036125000,1
Implementation 3 (MM-2D),square_outer,4200,2400,4200,1,84672000000,87.052256000,1.000000,1.043948,87.052256000,1
Implementation 3 (MM-2D),square_outer,4200,2400,4200,4,84672000000,24.443887000,3.561310,3.717822,97.775548000,1
